;text;queja;;;
1256;Cifp Eraiken Vitoria-gasteiz Ikaslan Araba Curso de Prevención y Control de la Legionelosis. Gratis por Hobetuz.... https://t.co/xf8pz6mIxk;0;;;
1257;<ed><U+00A0><U+00BD><ed><U+00B7><U+00BA>Show me to a higher place<ed><U+00A0><U+00BD><ed><U+00B7><U+00BA> @ Vitoria-Gasteiz, Pais Vasco, Spain https://t.co/b4VoaCEfvR;0;;;
1258;Cifp Eraiken Vitoria-gasteiz Ikaslan Araba Curso de Instalación y puesta en marcha de aparatos de calefacción y... https://t.co/xqMf5iyYQ3;0;;;
1259;El manager general de los Sixers ESTUVO AYER EN VITORIA https://t.co/hBpz75wJzK #baskonia https://t.co/LgIogHT0vp;0;;;
1260;Los grupos defienden soterrar el tren en Vitoria pero NO LOGRAN ACUERDO https://t.co/5ebS53rDrj #vitoriagasteiz #tav https://t.co/3W5dKqlH49;0;;;
1261;@supercanastaRV Esto es lo q hizo el Darussafaca con Kuzminskas, por ejemplo, no??;0;;;
1262;#Gasteiz Urtaranen gobernuak 384 ‘led’ luminaria berri jarriko ditu, urtean 35.000 euro aurreztu ahal izateko… https://t.co/oKJc0ExI9G;0;;;
1263;#Vitoriagasteiz El Gabinete Urtaran colocará 384 nuevas luminarias ‘led’, con un ahorro de 35.000 € al año https://t.co/bcRo8xIF9q;0;;;
1264;El Ayuntamiento aprueba el plan que da cobertura urbanística al proyecto SmartEnCity en el barrio de Coronación https://t.co/Ul5aeUeY6C;0;;;
1265;Vitoria-Gasteiz mejora su plan de ayudas para la rehabilitación con nuevas líneas de subvención https://t.co/fxPIfjfIO0;0;;;
1266;El Ayuntamiento impulsa la colocación de 384 nuevas luminarias ‘led’, que permitirán ahorrar 35.000€ al año https://t.co/upys6r5412;0;;;
1267;<ed><U+00A0><U+00BC><ed><U+00BC><U+00B9> @ Vitoria, Spain https://t.co/4tiAZDcKKT;0;;;
1268;La retreta calienta esta tarde Vitoria ¿SABES EN QUÉ AÑO FUE LA PRIMERA? #vitoriagasteiz https://t.co/RoA4u0Iydv https://t.co/5s2pHm5XHh;0;;;
1269;Concurso de nanorrelatos para jóvenes. En 150 caracteres tienes que escribir el verbo leer...… https://t.co/Omv7ZW8ih6;0;;;
1270;Cinco cosas que debes analizar al monitorizar las redes sociales de tu marca https://t.co/o8s4wJHFSr;0;;;
1271;<ed><U+00A0><U+00BD><ed><U+00B3><U+00A2><ed><U+00A0><U+00BD><ed><U+00B3><U+00A2><ed><U+00A0><U+00BD><ed><U+00B3><U+00A2><U+270D><U+FE0F>Nanoipuinen lehiaketa martxan. Zer da nanoipuina? 150 karaktere duen testu txikitxoa <ed><U+00A0><U+00BD><ed><U+00B8><U+008A> #Adigazte… https://t.co/KHvUrYzell;0;;;
1272;#Gasteiz ek birgaitzeko laguntzetarako plana hobetu du, diru-laguntzen ildo berriak sortuta https://t.co/QH3B1YI86H;0;;;
1273;current weather in Vitoria: broken clouds, 9°C;;;;
86% humidity; wind 4kmh;" pressure 1019mb""";0;;
1274;HUYE EN COCHE tras embestir a un ciclista en Vitoria #vitoriagasteiz https://t.co/pDAuiHTbAs https://t.co/Ksm4zLOBO0;0;;;
1275;#Euskadi Todos los partidos reclaman a Madrid y Vitoria respaldar con más dinero al ESS Bilbao… https://t.co/I833pf34UF;0;;;
1276;40+ Mejores Temas WordPress para Tiendas Online 2017 https://t.co/iD4s5HNyt0 https://t.co/vYWWUD5MSp #Vitoria #informatico;0;;;
1277;Zeinen ikusgarriak diren gure hiriko orkideen formak! <ed><U+00A0><U+00BC><ed><U+00BC><U+00BA><ed><U+00A0><U+00BC><ed><U+00BC><U+00BA><ed><U+00A0><U+00BC><ed><U+00BC><U+00BA> Ezagutu itzazu https://t.co/UswPNRZFzE -n… https://t.co/RJ9eSy6Nww;0;;;
1278;¡Qué espectaculares son las formas de las orquídeas de nuestra ciudad! <ed><U+00A0><U+00BC><ed><U+00BC><U+00BA><ed><U+00A0><U+00BC><ed><U+00BC><U+00BA><ed><U+00A0><U+00BC><ed><U+00BC><U+00BA>Conócelas en https://t.co/UswPNRZFzE… https://t.co/vKdE0NDGRn;0;;;
1279;27 de abril. Nieva en Vitoria #asíesmiciudad;0;;;
1280;Ven a recorrer la #Almendra #Medieval de #VitoriaGasteiz y descubre los murales que decoran las paredes históricas. https://t.co/4KzIvdlrc8;0;;;
1281;@EndesaClientes rechaza cerrar Garoña. Gracias desde Vitoria. Adiós.;0;;;
1282;Nieve en Vitoria. https://t.co/qEKwIRTFzQ;0;;;
1283;Gaur #SanPrudentzio-ko retreta eta danborrada. Bihar erromeria Armentian eta astelehenean Estibalizko jaiak… https://t.co/VAedpElokM;0;;;
1284;Nevando en Vitoria!!! https://t.co/MuyxaHDWKY;0;;;
1285;El Gabinete Urtaran impulsa la colocación de 384 nuevas luminarias ‘led’, que permitirán lograr un ahorro de 35.00…… https://t.co/2UgkCgpcDH;0;;;
1286;Esta tarde retreta de #SanPrudencio y tamborrada. Mañana romería a Armentia y el lunes fiesta en Estibaliz… https://t.co/OLIbQLLlg7;0;;;
1287;Alcalde de Vitoria: El riesgo de reabrir Garoña es inasumible #vitoriagasteiz https://t.co/n0BqubMQoj https://t.co/AvXylgCkjL;0;;;
1288;Cómo publicar textos largos en Twitter y dividirlos fácilmente en tuits https://t.co/pcZyo5aM0M;0;;;
1289;Nieve en Vitoria! https://t.co/zbac9RKt6i;0;;;
1290;AHORA: Nieve en abril en Vitoria (VIDEO) #vitoriagasteiz https://t.co/sX5BM0x5P3 https://t.co/KmNFQKdvgi;0;;;
1291;Nevando en Vitoria Gasteiz  12,55hrs. 4g. @Euskalmet @AEMET_SINOBAS  @Meteoralia https://t.co/WQiFfIaW6z;0;;;
1292;<U+2744><U+FE0F>Sí, están cayendo copos de #NieveVG. Pero tranquilo que esta noche 'sólo' hará mucho frío https://t.co/VzShsHxJ1s https://t.co/L7UFYhKl00;0;;;
1293;#TUVISA Servicio especial a Armentia con motivo de la festividad de #SanPrudencio17 https://t.co/FcgDsI1r2K https://t.co/HWe52iWyQu;0;;;
1294;Está cayendo AGUANIEVE. Hace TRES DÍAS estábamos en camiseta de MANGA CORTA y bermudas a 25°C. VITORIA-GASTEIZ, nada más que decir. <ed><U+00A0><U+00BC><ed><U+00BC><U+00A7><ed><U+00A0><U+00BC><ed><U+00BC><U+00A8>;0;;;
1295;En la calle Cadena y Eleta, solo hay dos contenedores que van cambiando diariamente, de tal forma que cuando bajas… https://t.co/ZS199R4sKG;0;;;
1296;@ExpositoCOPE nevando en Vitoria...;0;;;
1297;Y empieza a nevar en Vitoria-Gasteiz. 27 de Abril.;0;;;
1298;<ed><U+00A0><U+00BD><ed><U+00B3><U+008D> Iritsi gara Vitoria-Gasteiz! #AlavesEibar <ed><U+00A0><U+00BD><ed><U+00B4><U+00B4><ed><U+00A0><U+00BD><ed><U+00B4><U+00B5> https://t.co/frmmh4o9Ym;0;;;
1299;#Gasteiz Udal gobernuak Slow Food Araba elkartearekiko hitzarmena sinatu  bertako produktuen kontsumoa sustatzearren https://t.co/E64a3yGVRg;0;;;
1300;El Gobierno Municipal #Vitoriagasteiz aprueba convenio con Slow Food Araba x fomentar consumo de productos locales… https://t.co/izXuuXAge7;0;;;
1301;Y @junguituvinos nos presenta a Miguel Mato y su empresa #Trabajosalaantiguausanza en viñedos. 17 horas. Entzuteko:… https://t.co/u7pSF2lDfr;0;;;
1302;Soy yo o están cayendo copitos?? <U+2744><U+FE0F><U+2744><U+FE0F> El invierno no se ha ido, seguimos en Vitoria!;0;;;
1303;Desconocemos cuÃ¡l fue el motivo por el que se le denegÃ³ cerrar parte de un patio en la escuela infantil ya que u… https://t.co/D7p1fXK5DN;0;;;
1304;Cita con @HarrikadaCT vuelve el Curling a Gasteiz a partir de mañana y hasta el domingo en el @BAKHvitoria  https://t.co/lcN1MvVMpy;0;;;
1305;A las 17 horas felicitamos en @radio_vitoria al Bar Zazpi de Donostia por su triunfo en el XIX @euskadipintxos de G… https://t.co/6KksA7BwiM;0;;;
1306;#Gasteiz Udalak Eusko Jaurlaritzarekiko lankidetza areagotuko du enplegurako prestakuntzaren alorrean https://t.co/vb97A0j9rW;0;;;
1307;El Gobierno Municipal aprueba un convenio con Slow Food Araba para fomentar el consumo de productos locales y la n…… https://t.co/90pCx1oGr6;0;;;
1308;La Policía Local atiende 13 accidentes de tráfico sin heridos https://t.co/K4BoMwH6Qc https://t.co/eYMpfDs078;0;;;
1309;_ iquest;;;;
1310;La Policía Local @VG_Policia atiende 13 accidentes de tráfico sin heridos https://t.co/4q62qvAawJ;0;;;
1311;Gaur ostalaritzako lokalen ordutegia 2ordu luzatuko da.Neurriz ibili.Errespeta itzazu! #Bizikidetza… https://t.co/5Uxt9WwDbR;0;;;
1312;En #vitoriagasteiz estamos casi de fiesta, por lo que...¡A disfrutar!<ed><U+00A0><U+00BD><ed><U+00B0><U+008C><ed><U+00A0><U+00BC><ed><U+00BE><U+0089> ;;;;
"#Servicios_de_limpieza_Vitoria #Alava… https://t.co/CzJ7xSpnVz""";0;;;;
1313;#Vitoriagasteiz mejora su plan de ayudas para la rehabilitación con nuevas líneas de subvención… https://t.co/Z5KqCgPsf2;0;;;
1314;Gaur ere @corasvitoria -ko ikasleek #ura-ri buruz ikasten gozatu zuten  #AMVISA-ko aktibitateekin. Eskerrik asko!… https://t.co/slE7CbgzAw;0;;;
1315;Hace mucho tiempo que vengo observando que las canaletas que recogen el agua y que están situadas frente al C.C. d… https://t.co/V7AcxPeJ1P;0;;;
1316;Vitoria-Gasteiz mejora su plan de ayudas para la rehabilitación con nuevas líneas de subvención… https://t.co/GC75yvPhaC;0;;;
1317;Hoy otra vez han vuelto a aprender sobre el #agua con la actividad de #Amvisa el alumnado de @corasvitoria ¡Gracias… https://t.co/YBzqxoYwwp;0;;;
1318;Los archivos perfectamente legales almacenados en Megaupload siguen atrapados cinco años después https://t.co/BWLQXUTJ0D;0;;;
1319;“Vitoria ha pasado de 5 centros de fisioterapia a 30 en menos de 15 años” https://t.co/6VwWs3tLs1;0;;;
1320;II Encuentro de equipos de Pastoral Juvenil en Granada. 28-30 de abril - https://t.co/ElFBfOROi7 Representantes de la diócesis de Vitoria …;0;;;
1321;¡Noticias de Alberto_Vitoria está disponible! https://t.co/23xlaAqqZJ Gracias a @antoniolorenzo @dyurre @DZoneSocialBiz #socialmedia;0;;;
1322;La Tertulia Dobles Figuras de Cope Vitoria.Miércoles 26/04/17 - https://t.co/i3Z23xsoLw https://t.co/qjQge6KGZy;0;;;
1323;Kokotxas, ajetes y yemas de esparragos. Es la receta de Anemias este jueves en @ElMiradorRV . La puedes escuchar en https://t.co/8ilsniWCrC;0;;;
1324;El Ayuntamiento #Vitoriagasteiz amplía su colaboración con el Gobierno Vasco en formación para el empleo… https://t.co/wMRmiGKm1Q;0;;;
1325;Quiero dar parte del comportamiento imprudente y punible (hablar por teléfono móvil mientras conduce) del conducto… https://t.co/eGlsi7wGqP;0;;;
1326;¡¡Feliz puente alaveses!! A disfrutar de estos días festivos tan especiales #SanPrudencio #Estibaliz #Patrones… https://t.co/zepNSNtyLh;0;;;
1327;#Gasteiz Urtaranen gobernuak Koroatzearen auzoko SmartEnCity proiektuari euskarria ematen dion plana onetsi du… https://t.co/QyBOLHJVSs;0;;;
1328;#Vitoriagasteiz El Gobierno Urtaran aprueba plan que da cobertura urbanística al proyecto SmartEnCity en Coronación https://t.co/XM7pWabUug;0;;;
1329;El Ayuntamiento amplía su colaboración con el Gobierno Vasco en formación para el empleo para obtener certificados…… https://t.co/AZGU1aKZVl;0;;;
1330;El Gobierno Urtaran aprueba el plan que da cobertura urbanística al proyecto SmartEnCity en el barrio de Coronación… https://t.co/y6w3K1uZb1;0;;;
1331;Compensa el atracón de <ed><U+00A0><U+00BD><ed><U+00B0><U+008C> y <ed><U+00A0><U+00BC><ed><U+00BD><U+0084> con el recorrido naturalístico del cortejo de la ranita de San Antonio este sábado… https://t.co/SVxrCpicOU;0;;;
1332;Recuerda 19:30 juega el @Alaves @SDEibar en Mendi. Horario de autobuses para acudir al partido… https://t.co/LjyKVypt2m;0;;;
1333;El Ayuntamiento actualiza su Plan de Prevención de Riesgos Laborales https://t.co/4HfiHJCKyG https://t.co/oxFf5jqTHX;0;;;
1334;#Gasteiz Udalak Laneko Arriskuen Prebentziorako Plana eguneratu du https://t.co/LwBUd4F0Un;0;;;
1335;El Ayuntamiento #Vitoriagasteiz actualiza su Plan de Prevención de Riesgos Laborales https://t.co/apXfmkOCes https://t.co/u1g0y3GkQE;0;;;
1336;Vitoria sorteará seis pisos de alquiler y cuatro en propiedad en el Casco Viejo https://t.co/hpFaHBXtpz vía @elcorreo_com;0;;;
1337;Habrá ayudas para CAMBIAR VENTANAS en todos los barrios de Vitoria #vitoriagasteiz https://t.co/qgQsIsOGq9 https://t.co/lk5O9hNwVK;0;;;
1338;51 cursos gratis universitarios online para formarte en mayo https://t.co/7XtjbytJSb;0;;;
1339;Just posted a photo @ Parque De La Florida, Vitoria https://t.co/DKy5svLTxh;0;;;
1340;PREVIA 28ª JORNADA DE LIGA ( AURRERA - ZIERBENA );;;;
;;;;;
"Este próximo fin de semana el Aurrera de Vitoria disputará un... https://t.co/as1g3hXp4X""";0;;;;
1341;Todo listo en #Vitoria para que esta tarde den comienzo las celebraciones en honor a #SanPrudencio… https://t.co/1xkTZSkY7E;0;;;
1342;<ed><U+00A0><U+00BD><ed><U+00B5><U+009A> ;;;;
Dindón Dindón Dindón Dindón Dindón Dindón Dindón Dindón Dindón Dindón Dindón ;;;;;
 #Vitoria;;;;;
"#FelizJueves""";0;;;;
1343;Adjunto fotografía.   Espacio pÃºblico  /  OcupaciÃ³n de la vÃ­a pÃºblica    L.V.M hace 5 minutos https://t.co/ODN4IPHFp4;0;;;
1344;Aclarando una cosa....segun tengo entendido la fibra optica de la que habla todo el mundo esta instalada SOLO hast… https://t.co/qU1St6mpL7;0;;;
1345;El curling vuelve a #VitoriaGasteiz https://t.co/VjpHWzVcjV;0;;;
1346;Póster sobre los trabajos de @vg_cea @upvehu @neikertecnalia en los primeros meses de #PhytoSUDOE en Vitoria-Gastei… https://t.co/WZmqHbhsRq;0;;;
1347;#EvDia Jn 3,31-36 ;;;;
Porque das Tu Espíritu sin medida ;;;;;
"Tu palabra es Palabra de Reino que construye Reino. #EvDia https://t.co/crogNpeLAE""";0;;;;
1348;En el Buesa Arena el Baskonia sumó 10 victorias y encajó 6 derrotas, lejos de Vitoria-Gasteiz 7 triunfos  y 10 derrotas como visitantes.;0;;;
1349;Highlights: Baskonia Vitoria Gasteiz 88-90 CSKA Moscow, Game 3 https://t.co/OP63Njt36Z #baskonia;0;;;
1350;Poetak Maiatzean jaialdiaren V. edizioa bueltan dator https://t.co/deW7WodPky https://t.co/VjgqsjTilI;0;;;
1351;Hoy en Vitoria es San Prudencio, se sale. Y conforme más se acerca el draft más ganas me dan de quedarme en casa. Pero habrá que cumplir <ed><U+00A0><U+00BC><ed><U+00BD><U+00BB>;0;;;
1352;#RetretaSanPrudencio https://t.co/sfpaONkq8n;0;;;
1353;El curling vuelve a Vitoria-Gasteiz https://t.co/6FIRPoy2Xp;0;;;
1354;I'm at Tesorería General de la Seguridad Social in Vitoria-Gasteiz https://t.co/aVsOpeJeyY;0;;;
1355;Pequeños cambios que harán tu trabajo y tu vida más agradables https://t.co/gho4kn6Mrn https://t.co/lzgsNB2w2B #Vitoria #informatico;0;;;
1356;El Festival Poetas en Mayo regresa con su V. edición https://t.co/ldASJqIB3e https://t.co/bOCZabyV7T;0;;;
1357;.@radio_vitoria Nos acompañan en @radio_vitoria Alberto López, director general de @osalanEJGV, Begoña Vázquez… https://t.co/zRhZQSjeyi;0;;;
1358;<ed><U+00A0><U+00BD><ed><U+00B5><U+0099> ;;;;
Dindón Dindón Dindón Dindón Dindón Dindón Dindón Dindón Dindón Dindón ;;;;;
 #Vitoria;;;;;
"#FelizJueves""";0;;;;
1359;Comenzamos @ElMiradorRV hablando de la seguridad y la salud en el trabajo y del 1 de mayo. Ahora en @radio_vitoria https://t.co/8ilsniWCrC;0;;;
1360;<ed><U+00A0><U+00BC><ed><U+00BE><U+00BA><ed><U+00A0><U+00BC><ed><U+00BD><U+00B4><ed><U+00A0><U+00BD><ed><U+00B0><U+008C> Sigue hoy en directo la tamborrada de #SanPrudencio por Gasteiz Hoy https://t.co/JaRf40kn0s;0;;;
1361;Organizan @radio_vitoria - @eitbeus - @elcorteingles - As. de Past. Confiteros  Álava - @NoticiasdeAlava - @KaikuSinLactosa #Chocolatada II;0;;;
1362;Carta abierta a Wyoming de un sacerdote https://t.co/8oAcz8LIfm;0;;;
1363;Facebook permitirá que la cabecera de las páginas de empresa sea un vídeo https://t.co/dl7RaurkH0;0;;;
1364;Ocupación de carril derecho en Plaza Lovaina con Sancho el Sabio https://t.co/YzPaB02Nyh;0;;;
1365;Eskuin erreia okupatuta dago Lovaina plazaren eta Antso Jakitunaren kalearen bidegurutzean https://t.co/v23RpqE0Aa;0;;;
1366;<U+2744><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B3><U+00BD>Cámaras de tráfico en directo https://t.co/zai8PsruVQ;0;;;
1367;11/05 I Congreso Jurídico de la Abogacía Alavesa. ;;;;
"https://t.co/z1AvBSJT5i Programa https://t.co/13qpgDYM3I https://t.co/zdqozT9JlC""";0;;;;
1368;<U+2744><U+FE0F>Cae #nieveVG en Álava, y en #VitoriaGasteiz de forma testimonial (vídeo Dani Castro) <U+27A1><U+FE0F>https://t.co/VzShsHxJ1s https://t.co/JPammyasLr;0;;;
1369;#kireyestilistas #rubiios #brillo #tratamiento #sinamoniaco #barros ;;;;
"#sinfiltros @ Kirey Vitoria… https://t.co/bE7mjLOTgM""";0;;;;
1370;En la confluencia de las calles Castillo del Toro y Castillo de Bernedo hay dos farolas con la tulipa a punto de c… https://t.co/CIwWQ1dcRm;0;;;
1371;Ocupación de carriles izquierdos en c/ Alto de Armentia, entre rotonda de La Antonia y c/ Iruña Veleia https://t.co/dKH1CvDhCe;0;;;
1372;Ocupación puntual de carril en c/ Beato Tomás de Zumárraga, 14 y corte de carril bici https://t.co/dSPCBeA52J;0;;;
1373;Ezker erreiak okupatuta daude Armentiagana kalean, Antoniareneko plazaren eta Iruña-Veleia hiribidearen artean https://t.co/2PkTat61WL;0;;;
1374;Erreia eta bidegorria okupatuta daude Tomas Zumarraga Dohatsuaren kalean, 14. zenbakian https://t.co/ZKpZPI7rtf;0;;;
1375;Atzo @corasvitoria ikasleek #ura-ri buruz ikasten gozatu zuten  #AMVISA-ko aktibitateekin. Eskerrik asko!… https://t.co/xWAO8Sgpnk;0;;;
1376;<ed><U+00A0><U+00BD><ed><U+00B0><U+008C><ed><U+00A0><U+00BC><ed><U+00BE><U+00BA>Feliz víspera de #SanPrudencio. La lluvia no aguará la fiesta, pero sí hará frío https://t.co/4I67uyX8XL;0;;;
1377;Si un concejal se “pega” por la limpieza de Vitoria… ¡SE DICE Y PUNTO! #vitoriagasteiz https://t.co/6YoxjI7K5U… https://t.co/JP6oDpUX64;0;;;
1378;#Agenda #VitoriaGasteiz. “Lorelei Green” actúa este viernes en Vitoria.;;;;
"https://t.co/T2qbld0f9f""";0;;;;
1379;<ed><U+00A0><U+00BD><ed><U+00B5><U+0097> ;;;;
Dindón Dindón Dindón Dindón Dindón Dindón Dindón Dindón ;;;;;
 #Vitoria;;;;;
"#FelizJueves""";0;;;;
1380;Hola a tod@s;;;;
Con tres inscripciones más completamos grupo;;;;;
Si podéis compartid la info;;;;;
"#daniarriphoto… https://t.co/E02saeU0Kl""";0;;;;
1381;#AVERÍA nivel ROJO en #A1 (pk 355) VITORIA-GASTEIZ #DGTAraba #DGT https://t.co/yDGwevTugL;0;;;
1382;¿Dudas sobre qué zapatilla te conviene? Estas recomendaciones quizá puedan ayudarte. https://t.co/9RWyNbJlCd https://t.co/SOiry4jDfF;0;;;
1383;Buenos días #VitoriaGasteiz ;;;;
https://t.co/l25kQieuhy;;;;;
"<U+2744><U+FE0F> Hace 1°C en Vitoria. https://t.co/yZoCVrevNc""";0;;;;
1384;@atrevetedial Esté que esta cantando viene a Vitoria.....canción bonita.;0;;;
1385;<ed><U+00A0><U+00BD><ed><U+00B5><U+0096> ;;;;
Dindón Dindón Dindón Dindón Dindón Dindón Dindón ;;;;;
 #Vitoria;;;;;
"#FelizJueves""";0;;;;
1386;Los grupos defienden soterrar el tren en Vitoria pero NO LOGRAN ACUERDO #vitoriagasteiz https://t.co/zOABAUSHyj… https://t.co/4eGkFMzG7I;0;;;
1387;<ed><U+00A0><U+00BD><ed><U+00B5><U+0094> ;;;;
Dindón Dindón Dindón Dindón Dindón ;;;;;
" #Vitoria""";0;;;;
1388;<ed><U+00A0><U+00BD><ed><U+00B5><U+0093> ;;;;
Dindón Dindón Dindón Dindón ;;;;;
" #Vitoria""";0;;;;
1389;¡Me gusta Vitoria-Gasteiz! está disponible. Échale un ojo aquí: https://t.co/uNMNeAOja3 #salóndegourmets;0;;;
1390;En Vitoria: Refuerzo de TUVISA para acudir al derby con el Eibar de esta tarde https://t.co/2UOZXdt9tw;0;;;
1391;2.22;;;;
" #Vitoria""";0;;;;
1392;@LucaVildoza puedes mandar un saludo a tu nueva afición de Vitoria? Mucha suerte con tu Obras en el next game!;0;;;
1393;<ed><U+00A0><U+00BD><ed><U+00B5><U+0091> ;;;;
Dindón Dindón ;;;;;
" #Vitoria""";0;;;;
1394;<ed><U+00A0><U+00BD><ed><U+00B5><U+0090> ;;;;
Dindón;;;;;
" #Vitoria""";0;;;;
1395;Desde la Unidad de Mantenimiento Urbano se visita la zona y se procede a su reparaciÃ³n con fecha 20.04.2017    Es… https://t.co/Xfgcmz7wQs;0;;;
1396;Geriatria eta gerontologiako 250 profesional bilduko dira #Gasteiz en, “zahartzaro bizitzaz betea” gai hartuta https://t.co/Rjz217KiO9;0;;;
1397;250 profesionales de la geriatría y gerontología debatirán en #Vitoriagasteiz sobre la “vejez llena de vida”… https://t.co/4l9F3l9ykF;0;;;
1398;DESEO SABER SI EL PLAN ESTA APROBADO, Y EN QUE ESTADO EXACTO ESTá RESPECTO DEL IBI   Urbanismo - Vivienda  /  Plan… https://t.co/nlYZuKYAWm;0;;;
1399;#Gasteiz XVI. Bizikletaren Astea maiatzaren 15etik ekainaren 4ra bitartean egingo da   https://t.co/sNttEsbEQi;0;;;
1400;Alrededor de 250 profesionales de la geriatría y gerontología reunidos en Vitoria-Gasteiz debatirán sobre la “veje…… https://t.co/EHBaYM8QIf;0;;;
1401;Ven a @vitoriagasteiz a correr la XV EDP Vitoria-Gasteiz Maratón Martín Fiz 2017 @maratonfiz próximo día 14. https://t.co/CqKJ1vg0VZ;0;;;
1402;Nota Informativa. El concierto de John Garcia en Jimmy Jazz Gasteiz este viernes NO es acústico. Es con banda y... https://t.co/FjdXJvxp58;0;;;
1403;el ayuntamiento de @vitoriagasteiz ya ha publicado el programa de la semana de la bici 2017, que comienza el 15/mayo https://t.co/p7qUDTt98f;0;;;
1404;La XVI Semana de la Bicicleta se celebrará del 15 de mayo al 4 de junio https://t.co/b0bgbtZv8h;0;;;
1405;<ed><U+00A0><U+00BD><ed><U+00B3><U+009D>El @Alaves tendrá su Campus de verano en Salvatierra <ed><U+00A0><U+00BD><ed><U+00B4><U+00B5><U+26AA><U+FE0F>;;;;
"Él de Agurain será el primer campus lejos de Gasteiz <U+27A1><U+FE0F>… https://t.co/5mv0tB05IC""";0;;;;
1406;[#Vídeo] Reportaje de San Prudencio desde las campas de Armentia de #VitoriaGasteiz.;;;;
"https://t.co/xyJIz3Bd42""";0;;;;
1407;En #vitoriagasteiz te esperamos para conocer la ciudad con cualquiera de la visitas programadas del mes de #mayo. https://t.co/7ed4E8Hdep;0;;;
1408;La XVI Semana de la Bicicleta se celebrará del 15 de mayo al 4 de junio https://t.co/p9f2XINHCW https://t.co/aepcGwsVrA;0;;;
